04/05/2017 17:00:30,173,0.26,30
04/05/2017 17:00:51,166,0.24,30
04/05/2017 17:01:00,162,0.26,30
04/05/2017 17:01:21,159,0.26,30
04/05/2017 17:01:30,143,0.23,30
04/05/2017 17:01:51,149,0.21,30
04/05/2017 17:02:00,157,0.21,30
04/05/2017 17:02:21,132,0.19,30
04/05/2017 17:02:30,132,0.19,30
04/05/2017 17:02:51,136,0.22,30
04/05/2017 17:03:00,137,0.22,30
04/05/2017 17:03:21,145,0.2,30
04/05/2017 17:03:30,136,0.22,30
04/05/2017 17:03:51,114,0.19,30
04/05/2017 17:04:00,109,0.18,30
04/05/2017 17:04:22,117,0.26,30
04/05/2017 17:04:30,127,0.24,30
04/05/2017 17:04:52,128,0.19,30
04/05/2017 17:05:00,139,0.18,30
04/05/2017 17:05:22,168,0.2,30
04/05/2017 17:05:30,156,0.2,30
04/05/2017 17:05:52,120,0.19,30
04/05/2017 17:06:00,114,0.24,30
04/05/2017 17:06:22,115,0.26,30
04/05/2017 17:06:31,126,0.23,30
04/05/2017 17:06:52,95,0.2,30
04/05/2017 17:07:01,87,0.23,30
04/05/2017 17:07:23,117,0.28,30
04/05/2017 17:07:31,107,0.28,30
04/05/2017 17:07:53,88,0.28,30
04/05/2017 17:08:01,91,0.26,30
04/05/2017 17:08:23,114,0.21,30
04/05/2017 17:08:31,154,0.32,30
04/05/2017 17:08:53,122,0.35,30
04/05/2017 17:09:01,80,0.21,30
04/05/2017 17:09:23,117,0.22,30
04/05/2017 17:09:31,147,0.21,30
04/05/2017 17:09:53,142,0.19,30
04/05/2017 17:10:01,126,0.24,30
04/05/2017 17:10:23,143,0.28,30
04/05/2017 17:10:32,139,0.26,30
04/05/2017 17:10:53,113,0.21,30
04/05/2017 17:11:02,102,0.19,30
04/05/2017 17:11:23,118,0.25,30
04/05/2017 17:11:32,125,0.27,30
04/05/2017 17:11:54,94,0.25,30
